id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
YarCraft_hat_wizard_metal,魔法帽,,個,m,wizard hat,,,head,,100,,obj_S flat,1237,,,,,100,,,factory_metal,"ingot,texture,+rune",,iron,metal,900,12,1000,0,100,600,0,,,1,,,,"6,4",,,,,,"noDrop,noShop",,,,,魔術師が愛用する帽子だ。,A hat mages often wear.
YarCraft_hat_wizard_cloth,魔法帽,,個,m,wizard hat,,,head,,100,,obj_S flat,1237,,,,,100,,,loom,"texture,texture,+rune",,cotton,leather,900,12,1000,0,100,600,0,,,1,,,,"6,4",,,,,,"noDrop,noShop",,,,,魔術師が愛用する帽子だ。,A hat mages often wear.
YarCraft_helm_knight_wood,騎士兜,,個,m,knight helm,,,head,,100,,obj_S flat,1240,,,,,100,,,factory_wood,"log/2,+rune",,oak,metal,2100,18,1000,0,100,2000,0,,,1,,,,"1,7",,,,,,"noDrop,noShop",,,,,騎士用の兜だ。,A helm made for knights.
YarCraft_helm_knight_stone,騎士兜,,個,m,knight helm,,,head,,100,,obj_S flat,1240,,,,,100,,,factory_stone,"rock/2,+rune",,granite,metal,2100,18,1000,0,100,2000,0,,,1,,,,"1,7",,,,,,"noDrop,noShop",,,,,騎士用の兜だ。,A helm made for knights.
YarCraft_helm_knight_metal,騎士兜,,個,m,knight helm,,,head,,100,,obj_S flat,1240,,,,,100,,,factory_metal,"ingot/2,+rune",,iron,metal,2100,18,1000,0,100,2000,0,,,1,,,,"1,7",,,,,,"noDrop,noShop",,,,,騎士用の兜だ。,A helm made for knights.
YarCraft_helm_knight_cloth,騎士兜,,個,m,knight helm,,,head,,100,,obj_S flat,1240,,,,,100,,,loom,"texture/2,+rune",,cotton,leather,2100,18,1000,0,100,2000,0,,,1,,,,"1,7",,,,,,"noDrop,noShop",,,,,騎士用の兜だ。,A helm made for knights.
YarCraft_helm_heavy_wood,重兜,,個,m,heavy helm,,,head,,100,,obj_S flat,1241,,,,,100,,,factory_wood,"log/2,+rune",,oak,metal,2800,28,1000,0,100,2400,0,,,1,,,,"4,7",,,,,,"noDrop,noShop",,,,,重量がある兜だ。,A helm designed for good protection.
YarCraft_helm_heavy_stone,重兜,,個,m,heavy helm,,,head,,100,,obj_S flat,1241,,,,,100,,,factory_stone,"rock/2,+rune",,granite,metal,2800,28,1000,0,100,2400,0,,,1,,,,"4,7",,,,,,"noDrop,noShop",,,,,重量がある兜だ。,A helm designed for good protection.
YarCraft_helm_heavy_metal,重兜,,個,m,heavy helm,,,head,,100,,obj_S flat,1241,,,,,100,,,factory_metal,"ingot/2,+rune",,iron,metal,2800,28,1000,0,100,2400,0,,,1,,,,"4,7",,,,,,"noDrop,noShop",,,,,重量がある兜だ。,A helm designed for good protection.
YarCraft_helm_heavy_cloth,重兜,,個,m,heavy helm,,,head,,100,,obj_S flat,1241,,,,,100,,,loom,"texture/2,+rune",,cotton,leather,2800,28,1000,0,100,2400,0,,,1,,,,"4,7",,,,,,"noDrop,noShop",,,,,重量がある兜だ。,A helm designed for good protection.
YarCraft_hat_fairy_wood,フェアリーハット,,個,m,fairy hat,,,head,,100,,obj_S flat,1336,,,,,100,,,factory_wood,"log,texture,+rune",,oak,metal,4500,32,1000,0,100,400,0,,resMutation/10,1,,,,"7,5",,,,,,"noDrop,noShop",,,,,妖精向けの帽子だ。,An exotic hat crafted by faeries.
YarCraft_hat_fairy_stone,フェアリーハット,,個,m,fairy hat,,,head,,100,,obj_S flat,1336,,,,,100,,,factory_stone,"rock,texture,+rune",,granite,metal,4500,32,1000,0,100,400,0,,resMutation/10,1,,,,"7,5",,,,,,"noDrop,noShop",,,,,妖精向けの帽子だ。,An exotic hat crafted by faeries.
YarCraft_hat_fairy_metal,フェアリーハット,,個,m,fairy hat,,,head,,100,,obj_S flat,1336,,,,,100,,,factory_metal,"ingot,texture,+rune",,iron,metal,4500,32,1000,0,100,400,0,,resMutation/10,1,,,,"7,5",,,,,,"noDrop,noShop",,,,,妖精向けの帽子だ。,An exotic hat crafted by faeries.
YarCraft_hat_fairy_cloth,フェアリーハット,,個,m,fairy hat,,,head,,100,,obj_S flat,1336,,,,,100,,,loom,"texture,texture,+rune",,cotton,leather,4500,32,1000,0,100,400,0,,resMutation/10,1,,,,"7,5",,,,,,"noDrop,noShop",,,,,妖精向けの帽子だ。,An exotic hat crafted by faeries.
YarCraft_helm_composite_wood,合金兜,,個,m,composite helm,,,head,,100,,obj_S flat,1242,,,,,100,,,factory_wood,"log/2,+rune",,oak,metal,4200,39,1000,0,100,2000,0,,,1,,,,"5,9",,,,,,"noDrop,noShop",,,,,固い兜だ。,A very sturdy helm.
YarCraft_helm_composite_stone,合金兜,,個,m,composite helm,,,head,,100,,obj_S flat,1242,,,,,100,,,factory_stone,"rock/2,+rune",,granite,metal,4200,39,1000,0,100,2000,0,,,1,,,,"5,9",,,,,,"noDrop,noShop",,,,,固い兜だ。,A very sturdy helm.
YarCraft_helm_composite_metal,合金兜,,個,m,composite helm,,,head,,100,,obj_S flat,1242,,,,,100,,,factory_metal,"ingot/2,+rune",,iron,metal,4200,39,1000,0,100,2000,0,,,1,,,,"5,9",,,,,,"noDrop,noShop",,,,,固い兜だ。,A very sturdy helm.
YarCraft_helm_composite_cloth,合金兜,,個,m,composite helm,,,head,,100,,obj_S flat,1242,,,,,100,,,loom,"texture/2,+rune",,cotton,leather,4200,39,1000,0,100,2000,0,,,1,,,,"5,9",,,,,,"noDrop,noShop",,,,,固い兜だ。,A very sturdy helm.
YarCraft_helm_foreign_wood,大兜,,個,m,great helm,,,head,,100,,obj_S flat,1341,,,,,100,,,factory_wood,"log/3,+rune",,oak,metal,5800,45,200,0,100,3200,0,,,1,,,,"7,7",,,,,,"noDrop,noShop",,,,,異国の兜だ。,An exotic helm.
YarCraft_helm_foreign_stone,大兜,,個,m,great helm,,,head,,100,,obj_S flat,1341,,,,,100,,,factory_stone,"rock/3,+rune",,granite,metal,5800,45,200,0,100,3200,0,,,1,,,,"7,7",,,,,,"noDrop,noShop",,,,,異国の兜だ。,An exotic helm.
YarCraft_helm_foreign_metal,大兜,,個,m,great helm,,,head,,100,,obj_S flat,1341,,,,,100,,,factory_metal,"ingot/3,+rune",,iron,metal,5800,45,200,0,100,3200,0,,,1,,,,"7,7",,,,,,"noDrop,noShop",,,,,異国の兜だ。,An exotic helm.
YarCraft_helm_foreign_cloth,大兜,,個,m,great helm,,,head,,100,,obj_S flat,1341,,,,,100,,,loom,"texture/3,+rune",,cotton,leather,5800,45,200,0,100,3200,0,,,1,,,,"7,7",,,,,,"noDrop,noShop",,,,,異国の兜だ。,An exotic helm.
YarCraft_cloak_light_wood,軽外套,,個,m,light cloak,,,back,,100,,obj_S flat,1245,,,,,100,,*,factory_wood,"log,texture,string,needle,+rune",,oak,metal,300,1,1000,0,100,700,0,,,1,,,,"3,2",,,,,,"noDrop,noShop",,,,,軽い外套だ。,Designed for children and smaller races.
YarCraft_cloak_light_stone,軽外套,,個,m,light cloak,,,back,,100,,obj_S flat,1245,,,,,100,,*,factory_stone,"rock,texture,string,needle,+rune",,granite,metal,300,1,1000,0,100,700,0,,,1,,,,"3,2",,,,,,"noDrop,noShop",,,,,軽い外套だ。,Designed for children and smaller races.
YarCraft_cloak_light_metal,軽外套,,個,m,light cloak,,,back,,100,,obj_S flat,1245,,,,,100,,*,factory_metal,"ingot,texture,string,needle,+rune",,iron,metal,300,1,1000,0,100,700,0,,,1,,,,"3,2",,,,,,"noDrop,noShop",,,,,軽い外套だ。,Designed for children and smaller races.
YarCraft_cloak_light_cloth,軽外套,,個,m,light cloak,,,back,,100,,obj_S flat,1245,,,,,100,,*,loom,"texture,texture,string,needle,+rune",,cotton,leather,300,1,1000,0,100,700,0,,,1,,,,"3,2",,,,,,"noDrop,noShop",,,,,軽い外套だ。,Designed for children and smaller races.
YarCraft_cloak_wing_wood,翼,,個,m,wing,,,back,,100,,obj_S flat,1244,,,,,100,,,factory_wood,"log/2,texture/2,string/2,needle/2,+rune",,oak,metal,4500,25,200,0,100,500,0,,levitation/10,1,,,,"9,0",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A marvel of genetic engineering.
YarCraft_cloak_wing_stone,翼,,個,m,wing,,,back,,100,,obj_S flat,1244,,,,,100,,,factory_stone,"rock/2,texture/2,string/2,needle/2,+rune",,granite,metal,4500,25,200,0,100,500,0,,levitation/10,1,,,,"9,0",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A marvel of genetic engineering.
YarCraft_cloak_wing_metal,翼,,個,m,wing,,,back,,100,,obj_S flat,1244,,,,,100,,,factory_metal,"ingot/2,texture/2,string/2,needle/2,+rune",,iron,metal,4500,25,200,0,100,500,0,,levitation/10,1,,,,"9,0",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A marvel of genetic engineering.
YarCraft_cloak_wing_cloth,翼,,個,m,wing,,,back,,100,,obj_S flat,1244,,,,,100,,,loom,"texture/2,texture/2,string/2,needle/2,+rune",,cotton,leather,4500,25,200,0,100,500,0,,levitation/10,1,,,,"9,0",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A marvel of genetic engineering.
YarCraft_cloak_wood,外套,,個,m,cloak,,,back,,100,,obj_S flat,1232,,,,,100,,*,factory_wood,"log/2,texture,string,needle,+rune",,oak,metal,1500,8,1000,0,100,1200,0,,,1,,,,"5,3",,,,,,"noDrop,noShop",,,,,背中に羽織る防具だ。,A heavy cloak designed for travel.
YarCraft_cloak_stone,外套,,個,m,cloak,,,back,,100,,obj_S flat,1232,,,,,100,,*,factory_stone,"rock/2,texture,string,needle,+rune",,granite,metal,1500,8,1000,0,100,1200,0,,,1,,,,"5,3",,,,,,"noDrop,noShop",,,,,背中に羽織る防具だ。,A heavy cloak designed for travel.
YarCraft_cloak_metal,外套,,個,m,cloak,,,back,,100,,obj_S flat,1232,,,,,100,,*,factory_metal,"ingot/2,texture,string,needle,+rune",,iron,metal,1500,8,1000,0,100,1200,0,,,1,,,,"5,3",,,,,,"noDrop,noShop",,,,,背中に羽織る防具だ。,A heavy cloak designed for travel.
YarCraft_cloak_cloth,外套,,個,m,cloak,,,back,,100,,obj_S flat,1232,,,,,100,,*,loom,"texture/2,texture,string,needle,+rune",,cotton,leather,1500,8,1000,0,100,1200,0,,,1,,,,"5,3",,,,,,"noDrop,noShop",,,,,背中に羽織る防具だ。,A heavy cloak designed for travel.
YarCraft_cloak_foreign_wood,陣羽織,,個,m,battle cloak,,,back,,100,,obj_S flat,1343,,,,,100,,,factory_wood,"log/2,texture/2,string,needle,+rune",,oak,metal,3200,18,200,0,100,1400,0,,,1,,,,"4,4",,,,,,"noDrop,noShop",,,,,異国の外套だ。,A foreign cloak.
YarCraft_cloak_foreign_stone,陣羽織,,個,m,battle cloak,,,back,,100,,obj_S flat,1343,,,,,100,,,factory_stone,"rock/2,texture/2,string,needle,+rune",,granite,metal,3200,18,200,0,100,1400,0,,,1,,,,"4,4",,,,,,"noDrop,noShop",,,,,異国の外套だ。,A foreign cloak.
YarCraft_cloak_foreign_metal,陣羽織,,個,m,battle cloak,,,back,,100,,obj_S flat,1343,,,,,100,,,factory_metal,"ingot/2,texture/2,string,needle,+rune",,iron,metal,3200,18,200,0,100,1400,0,,,1,,,,"4,4",,,,,,"noDrop,noShop",,,,,異国の外套だ。,A foreign cloak.
YarCraft_cloak_foreign_cloth,陣羽織,,個,m,battle cloak,,,back,,100,,obj_S flat,1343,,,,,100,,,loom,"texture/2,texture/2,string,needle,+rune",,cotton,leather,3200,18,200,0,100,1400,0,,,1,,,,"4,4",,,,,,"noDrop,noShop",,,,,異国の外套だ。,A foreign cloak.
YarCraft_cloak_armored_wood,防護外套,,個,m,armored cloak,,,back,,100,,obj_S flat,1246,,,,,100,,,factory_wood,"log/2,ingot,texture,string,needle,+rune",,oak,metal,2400,32,1000,0,100,1800,0,,,1,,,,"2,7",,,,,,"noDrop,noShop",,,,,戦闘用に加工された外套だ。,A reinforced cloak designed for protection.
YarCraft_cloak_armored_stone,防護外套,,個,m,armored cloak,,,back,,100,,obj_S flat,1246,,,,,100,,,factory_stone,"rock/2,ingot,texture,string,needle,+rune",,granite,metal,2400,32,1000,0,100,1800,0,,,1,,,,"2,7",,,,,,"noDrop,noShop",,,,,戦闘用に加工された外套だ。,A reinforced cloak designed for protection.
YarCraft_cloak_armored_metal,防護外套,,個,m,armored cloak,,,back,,100,,obj_S flat,1246,,,,,100,,,factory_metal,"ingot/2,ingot,texture,string,needle,+rune",,iron,metal,2400,32,1000,0,100,1800,0,,,1,,,,"2,7",,,,,,"noDrop,noShop",,,,,戦闘用に加工された外套だ。,A reinforced cloak designed for protection.
YarCraft_cloak_armored_cloth,防護外套,,個,m,armored cloak,,,back,,100,,obj_S flat,1246,,,,,100,,,loom,"texture/2,ingot,texture,string,needle,+rune",,cotton,leather,2400,32,1000,0,100,1800,0,,,1,,,,"2,7",,,,,,"noDrop,noShop",,,,,戦闘用に加工された外套だ。,A reinforced cloak designed for protection.
YarCraft_cloak_feather_wood,羽,,個,m,feather,,,back,,100,,obj_S flat,1243,,,,,100,,,factory_wood,"log/2,texture,string/2,needle/2,+rune",,oak,metal,10000,40,100,0,100,500,0,,levitation/10,1,,,,"7,2",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A product of magic.
YarCraft_cloak_feather_stone,羽,,個,m,feather,,,back,,100,,obj_S flat,1243,,,,,100,,,factory_stone,"rock/2,texture,string/2,needle/2,+rune",,granite,metal,10000,40,100,0,100,500,0,,levitation/10,1,,,,"7,2",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A product of magic.
YarCraft_cloak_feather_metal,羽,,個,m,feather,,,back,,100,,obj_S flat,1243,,,,,100,,,factory_metal,"ingot/2,texture,string/2,needle/2,+rune",,iron,metal,10000,40,100,0,100,500,0,,levitation/10,1,,,,"7,2",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A product of magic.
YarCraft_cloak_feather_cloth,羽,,個,m,feather,,,back,,100,,obj_S flat,1243,,,,,100,,,loom,"texture/2,texture,string/2,needle/2,+rune",,cotton,leather,10000,40,100,0,100,500,0,,levitation/10,1,,,,"7,2",,,,,,"noDrop,noShop",,,,,背中に付ける羽飾りだ。,A product of magic.
YarCraft_robe_wood,法衣,,個,m,robe,,,torso,,100,,obj_S flat,1249,,,,,100,,*,factory_wood,"log,texture,resin,string,+rune",,oak,metal,400,1,1000,0,100,800,0,,,1,,,,"11,3",,,,,,"noDrop,noShop",,,,,僧侶用の服だ。,A common robe.
YarCraft_robe_stone,法衣,,個,m,robe,,,torso,,100,,obj_S flat,1249,,,,,100,,*,factory_stone,"rock,texture,resin,string,+rune",,granite,metal,400,1,1000,0,100,800,0,,,1,,,,"11,3",,,,,,"noDrop,noShop",,,,,僧侶用の服だ。,A common robe.
YarCraft_robe_metal,法衣,,個,m,robe,,,torso,,100,,obj_S flat,1249,,,,,100,,*,factory_metal,"ingot,texture,resin,string,+rune",,iron,metal,400,1,1000,0,100,800,0,,,1,,,,"11,3",,,,,,"noDrop,noShop",,,,,僧侶用の服だ。,A common robe.
YarCraft_robe_cloth,法衣,,個,m,robe,,,torso,,100,,obj_S flat,1249,,,,,100,,*,loom,"texture,texture,resin,string,+rune",,cotton,leather,400,1,1000,0,100,800,0,,,1,,,,"11,3",,,,,,"noDrop,noShop",,,,,僧侶用の服だ。,A common robe.
YarCraft_armor_breast_wood,胸甲,,個,m,breastplate,,,torso,,100,,obj_S flat,1256,,,,,100,,*,factory_wood,"log/3,resin/4,bone/2,+rune",,oak,metal,500,2,1000,0,100,800,0,,,1,,,,"6,10",,,,,,"noDrop,noShop",,,,,身を守る為に作られた戦闘用の防具だ。,An armor that offers decent protection.
YarCraft_armor_breast_metal,胸甲,,個,m,breastplate,,,torso,,100,,obj_S flat,1256,,,,,100,,*,factory_metal,"ingot/3,resin/4,bone/2,+rune",,iron,metal,500,2,1000,0,100,800,0,,,1,,,,"6,10",,,,,,"noDrop,noShop",,,,,身を守る為に作られた戦闘用の防具だ。,An armor that offers decent protection.
YarCraft_armor_breast_cloth,胸甲,,個,m,breastplate,,,torso,,100,,obj_S flat,1256,,,,,100,,*,loom,"texture/3,resin/4,bone/2,+rune",,cotton,leather,500,2,1000,0,100,800,0,,,1,,,,"6,10",,,,,,"noDrop,noShop",,,,,身を守る為に作られた戦闘用の防具だ。,An armor that offers decent protection.
YarCraft_shirt_wood,服,,個,m,shirt,,,torso,,100,,obj_S flat,1226,,,,,100,,*,factory_wood,"log,texture,string,resin,+rune",,oak,metal,200,1,1000,0,100,400,0,,,1,,,,"3,1",,,,,,"noDrop,noShop",,,,,装飾用の服。防具としてはほとんど役に立たない。,A decorative clothing that doesn't offer much protection.
YarCraft_shirt_stone,服,,個,m,shirt,,,torso,,100,,obj_S flat,1226,,,,,100,,*,factory_stone,"rock,texture,string,resin,+rune",,granite,metal,200,1,1000,0,100,400,0,,,1,,,,"3,1",,,,,,"noDrop,noShop",,,,,装飾用の服。防具としてはほとんど役に立たない。,A decorative clothing that doesn't offer much protection.
YarCraft_shirt_metal,服,,個,m,shirt,,,torso,,100,,obj_S flat,1226,,,,,100,,*,factory_metal,"ingot,texture,string,resin,+rune",,iron,metal,200,1,1000,0,100,400,0,,,1,,,,"3,1",,,,,,"noDrop,noShop",,,,,装飾用の服。防具としてはほとんど役に立たない。,A decorative clothing that doesn't offer much protection.
YarCraft_shirt_cloth,服,,個,m,shirt,,,torso,,100,,obj_S flat,1226,,,,,100,,*,loom,"texture,texture,string,resin,+rune",,cotton,leather,200,1,1000,0,100,400,0,,,1,,,,"3,1",,,,,,"noDrop,noShop",,,,,装飾用の服。防具としてはほとんど役に立たない。,A decorative clothing that doesn't offer much protection.
YarCraft_armor_light_wood,軽鎧,,個,m,light mail,,,torso,,100,,obj_S flat,1258,,,,,100,,*,factory_wood,"log/2,texture,string,resin/2,+rune",,oak,metal,900,8,1000,0,100,1800,0,,,1,,,,"10,8",,,,,,"noDrop,noShop",,,,,軽い鎧だ。,A mail made of leather with thin plating.
YarCraft_armor_light_stone,軽鎧,,個,m,light mail,,,torso,,100,,obj_S flat,1258,,,,,100,,*,factory_stone,"rock/2,texture,string,resin/2,+rune",,granite,metal,900,8,1000,0,100,1800,0,,,1,,,,"10,8",,,,,,"noDrop,noShop",,,,,軽い鎧だ。,A mail made of leather with thin plating.
YarCraft_armor_light_metal,軽鎧,,個,m,light mail,,,torso,,100,,obj_S flat,1258,,,,,100,,*,factory_metal,"ingot/2,texture,string,resin/2,+rune",,iron,metal,900,8,1000,0,100,1800,0,,,1,,,,"10,8",,,,,,"noDrop,noShop",,,,,軽い鎧だ。,A mail made of leather with thin plating.
YarCraft_armor_light_cloth,軽鎧,,個,m,light mail,,,torso,,100,,obj_S flat,1258,,,,,100,,*,loom,"texture/2,texture,string,resin/2,+rune",,cotton,leather,900,8,1000,0,100,1800,0,,,1,,,,"10,8",,,,,,"noDrop,noShop",,,,,軽い鎧だ。,A mail made of leather with thin plating.
YarCraft_armor_banded_wood,厚鎧,,個,m,banded mail,,,torso,,100,,obj_S flat,1251,,,,,100,,,factory_wood,"log/5,texture/2,string,resin/4,bone/2,+rune",,oak,metal,1200,14,1000,0,100,6500,0,,,1,,,,"5,12",,,,,,"noDrop,noShop",,,,,分厚い鎧だ。,A form of mail reinforced with leather.
YarCraft_armor_banded_stone,厚鎧,,個,m,banded mail,,,torso,,100,,obj_S flat,1251,,,,,100,,,factory_stone,"rock/5,texture/2,string,resin/4,bone/2,+rune",,granite,metal,1200,14,1000,0,100,6500,0,,,1,,,,"5,12",,,,,,"noDrop,noShop",,,,,分厚い鎧だ。,A form of mail reinforced with leather.
YarCraft_armor_banded_metal,厚鎧,,個,m,banded mail,,,torso,,100,,obj_S flat,1251,,,,,100,,,factory_metal,"ingot/5,texture/2,string,resin/4,bone/2,+rune",,iron,metal,1200,14,1000,0,100,6500,0,,,1,,,,"5,12",,,,,,"noDrop,noShop",,,,,分厚い鎧だ。,A form of mail reinforced with leather.
YarCraft_armor_banded_cloth,厚鎧,,個,m,banded mail,,,torso,,100,,obj_S flat,1251,,,,,100,,,loom,"texture/5,texture/2,string,resin/4,bone/2,+rune",,cotton,leather,1200,14,1000,0,100,6500,0,,,1,,,,"5,12",,,,,,"noDrop,noShop",,,,,分厚い鎧だ。,A form of mail reinforced with leather.
YarCraft_armor_coat_wood,防護服,,個,m,coat,,,torso,,100,,obj_S flat,1259,,,,,100,,,factory_wood,"log/2,texture,string,resin/2,bone,+rune",,oak,metal,1600,24,1000,0,100,1500,0,,,1,,,,"13,9",,,,,,"noDrop,noShop",,,,,攻撃を防ぐために作られた服だ。,A coat often worn when cold.
YarCraft_armor_coat_stone,防護服,,個,m,coat,,,torso,,100,,obj_S flat,1259,,,,,100,,,factory_stone,"rock/2,texture,string,resin/2,bone,+rune",,granite,metal,1600,24,1000,0,100,1500,0,,,1,,,,"13,9",,,,,,"noDrop,noShop",,,,,攻撃を防ぐために作られた服だ。,A coat often worn when cold.
YarCraft_armor_coat_metal,防護服,,個,m,coat,,,torso,,100,,obj_S flat,1259,,,,,100,,,factory_metal,"ingot/2,texture,string,resin/2,bone,+rune",,iron,metal,1600,24,1000,0,100,1500,0,,,1,,,,"13,9",,,,,,"noDrop,noShop",,,,,攻撃を防ぐために作られた服だ。,A coat often worn when cold.
YarCraft_armor_coat_cloth,防護服,,個,m,coat,,,torso,,100,,obj_S flat,1259,,,,,100,,,loom,"texture/2,texture,string,resin/2,bone,+rune",,cotton,leather,1600,24,1000,0,100,1500,0,,,1,,,,"13,9",,,,,,"noDrop,noShop",,,,,攻撃を防ぐために作られた服だ。,A coat often worn when cold.
YarCraft_armor_ring_wood,輪鎧,,個,m,ring mail,,,torso,,100,,obj_S flat,1252,,,,,100,,,factory_wood,"log/4,texture/2,string,resin/3,bone/2,+rune",,oak,metal,2000,20,1000,0,100,5000,0,,,1,,,,"6,14",,,,,,"noDrop,noShop",,,,,輪を束ねて作った鎧だ。,Leather armor with metal rings sewn on.
YarCraft_armor_ring_stone,輪鎧,,個,m,ring mail,,,torso,,100,,obj_S flat,1252,,,,,100,,,factory_stone,"rock/4,texture/2,string,resin/3,bone/2,+rune",,granite,metal,2000,20,1000,0,100,5000,0,,,1,,,,"6,14",,,,,,"noDrop,noShop",,,,,輪を束ねて作った鎧だ。,Leather armor with metal rings sewn on.
YarCraft_armor_ring_metal,輪鎧,,個,m,ring mail,,,torso,,100,,obj_S flat,1252,,,,,100,,,factory_metal,"ingot/4,texture/2,string,resin/3,bone/2,+rune",,iron,metal,2000,20,1000,0,100,5000,0,,,1,,,,"6,14",,,,,,"noDrop,noShop",,,,,輪を束ねて作った鎧だ。,Leather armor with metal rings sewn on.
YarCraft_armor_ring_cloth,輪鎧,,個,m,ring mail,,,torso,,100,,obj_S flat,1252,,,,,100,,,loom,"texture/4,texture/2,string,resin/3,bone/2,+rune",,cotton,leather,2000,20,1000,0,100,5000,0,,,1,,,,"6,14",,,,,,"noDrop,noShop",,,,,輪を束ねて作った鎧だ。,Leather armor with metal rings sewn on.
YarCraft_armor_foreign_wood,大鎧,,個,m,great armor,,,torso,,100,,obj_S flat,1261,,,,,100,,,factory_wood,"log/5,texture/2,string,resin/4,bone/2,+rune",,oak,metal,6500,38,200,0,100,6500,0,,,1,,,,"8,19",,,,,,"noDrop,noShop",,,,,異国の鎧だ。,An exotic armor.
YarCraft_armor_foreign_stone,大鎧,,個,m,great armor,,,torso,,100,,obj_S flat,1261,,,,,100,,,factory_stone,"rock/5,texture/2,string,resin/4,bone/2,+rune",,granite,metal,6500,38,200,0,100,6500,0,,,1,,,,"8,19",,,,,,"noDrop,noShop",,,,,異国の鎧だ。,An exotic armor.
