id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
YarCraft_blunt_hammer,大槌,,振り,m,大锤,柄,,blunt,,100,,obj_S EQ,917,,,,,100,,,,"ingot/3,log,string,+magic_stone",,iron,metal,500,16,1000,0,100,4200,0,,mining/3,1,Blunt,"2,15,-3,4",,,,,,,,"noDrop,noShop",,,,,重量感ある槌だ。,有重量感的锤子。
YarCraft_blunt_club,棍棒,,振り,m,棍棒,个,,blunt,,100,,obj_S EQ,916,,,,,100,,,,"ingot/2,+magic_stone",,iron,metal,500,1,1000,0,100,1000,0,,mining/3,1,Blunt,"3,4,4,7",,,,,,,,"noDrop,noShop",,,,,素材を削り出して作られた棒だ。,用素材削出来的棒子。
YarCraft_blunt_mace,メイス,,振り,m,锤矛,个,,blunt,,100,,obj_S EQ,1023,,,,,100,,,,"ingot/2,log,+magic_stone",,iron,metal,500,6,1000,0,100,1600,0,,mining/3,1,Blunt,"4,4,5,5",,,,,,,,"noDrop,noShop",,,,,殴打に特化した合成棍棒だ。,这是专门用于殴打的合成棍棒。
YarCraft_pole_halberd,鉾槍,,振り,m,戟,个,,polearm,,100,,obj_S EQ,913,,,,,100,,,,"ingot/3,log,string,+magic_stone",,iron,metal,500,20,1000,0,100,3800,0,,meleeDistance/1,1,Pierce,"2,10,-2,1",30,,,,,,,"noDrop,noShop",,,,,複数の使い方が出来る槍だ。,有多种使用方法的枪。
YarCraft_pole_trident,三叉槍,,振り,m,三叉戟,个,,polearm,,100,,obj_S EQ,906,,,,,100,,,,"ingot/2,log,string,+magic_stone",,iron,metal,500,5,1000,0,100,1800,0,,meleeDistance/1,1,Pierce,"4,4,1,3",25,"3,0",,,,,,"noDrop,noShop",,,,,先が３つに分かれた槍だ。,前端分成三叉的枪。
YarCraft_spear,長槍,,振り,m,长枪,个,,polearm,,100,,obj_S EQ,1012,,,,,100,,,,"ingot/2,log,string,+magic_stone",,iron,metal,500,1,1000,0,100,2500,0,,meleeDistance/1,1,Pierce,"3,5,2,4",25,"3,0",,,,,,"noDrop,noShop",,,,,細長い槍だ。,这是细长的枪。
YarCraft_scythe,大鎌,,振り,m,大镰,把,,scythe,,100,,obj_S EQ,1000,,,,,100,,,,"ingot/3,log,string,+magic_stone",,iron,metal,500,15,1000,0,100,4000,0,,ActNeckHunt/10,1,Slash,"1,17,3,4",5,,,,,,,"noDrop,noShop",,,,,首をちょんぎれる戦闘用の鎌だ。,有着弯曲巨刃的刀剑。
YarCraft_scythe_sickle,戦鎌,,振り,m,战镰,把,,scythe,,100,,obj_S EQ,815,,,,,100,,,,"ingot,log,string,+magic_stone",,iron,metal,500,1,1000,0,100,1400,0,,ActNeckHunt/10,1,Slash,"2,5,2,10",5,,,,,,,"noDrop,noShop",,,,,農具としても武器としても使える鎌だ。,这是可用于农业和战斗的镰刀。
YarCraft_scythe_sickle,戦鎌,,振り,m,战镰,把,,scythe,,100,,obj_S EQ,815,,,,,100,,,,"rock,log,string,+magic_stone",,granite,metal,500,1,1000,0,100,1400,0,,ActNeckHunt/10,1,Slash,"2,5,2,10",5,,,,,,,"noDrop,noShop",,,,,農具としても武器としても使える鎌だ。,这是可用于农业和战斗的镰刀。
YarCraft_staff_long,長棒,,振り,m,长棒,根,,staff,,100,,obj_S EQ,918,,,,,100,,,,"ingot,+magic_stone",,iron,metal,500,1,1000,0,100,800,0,,,1,Blunt,"2,5,3,4",,"4,0",,,,,,"noDrop,noShop",,,,,細長い棒だ。,这是细长的棒子。
YarCraft_staff,杖,,振り,m,杖,根,,staff,,100,,obj_S EQ,919,,,,,100,,,,"ingot,+magic_stone",,iron,metal,500,8,1000,0,100,900,0,,,1,Blunt,"1,8,4,3",,"4,0",,,,,,"noDrop,noShop",,,,,魔法を補佐する為の棒だ。,用来辅助魔法的棒子。
YarCraft_martial_claw,爪,,振り,m,爪,副,,martial,,100,,obj_S EQ,1034,,,,,100,,,,"ingot,string,+magic_stone",,iron,metal,500,1,1000,0,100,400,0,,,1,Claw,"0,0,-6,4",20,"-2,2",,,,,,"noDrop,noShop",,,,,拳闘に用いられる武器だ。,它是格斗用的武器
YarCraft_shield_small,小盾,,個,m,小盾,个,,shield,,100,,obj_S flat,1128,,,,,100,,,,"ingot,log,string,+magic_stone",,iron,metal,500,1,1000,0,100,1200,0,,,1,,,,"3,4",,,,,,"noDrop,noShop",,,,,軽装向けの盾だ。,这是为轻装备而生的盾。
YarCraft_shield_round,丸型盾,,個,m,圆盾,个,,shield,,100,,obj_S flat,1127,,,,,100,,,,"ingot,log/2,string,+magic_stone",,iron,metal,900,9,1000,0,100,1500,0,,,1,,,,"4,5",,,,,,"noDrop,noShop",,,,,丸い盾だ。,这是圆盾。
YarCraft_shield,盾,,個,m,盾,张,,shield,,100,,obj_S flat,1129,,,,,100,,,,"ingot,log,string,+magic_stone",,iron,metal,1400,15,1000,0,100,1000,0,,,1,,,,"3,6",,,,,,"noDrop,noShop",,,,,手に装備するタイプの防具だ。,这是装备在手上的防具。
YarCraft_shield_composite,合成盾,,個,m,合成盾,个,,shield,,100,,obj_S flat,1130,,,,,100,,,,"ingot/2,log,string,+magic_stone",,iron,metal,1800,24,1000,0,100,1400,0,,,1,,,,"2,8",,,,,,"noDrop,noShop",,,,,固い盾だ。,这是坚固的盾。
YarCraft_shield_knight,騎士盾,,個,m,骑士盾,个,,shield,,100,,obj_S flat,1132,,,,,100,,,,"ingot/3,log,string,+magic_stone",,iron,metal,2500,32,1000,0,100,3500,0,,,1,,,,"-3,13",,,,,,"noDrop,noShop",,,,,長い盾だ。,这是长的盾。
YarCraft_shield_tower,重層盾,,個,m,塔盾,个,,shield,,100,,obj_S flat,1133,,,,,100,,,,"ingot/2,log/2,string,+magic_stone",,iron,metal,3200,46,1000,0,100,2400,0,,,1,,,,"-1,10",,,,,,"noDrop,noShop",,,,,非常に重い盾だ。,这是非常重的盾。
