id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
YarCraft_dagger_hocho_stone_q3,包丁 神器,,振り,m,菜刀 神器,把,,dagger,,100,,obj_S EQ,1001,,,,,100,,,factory_stone,"rock,resin,string,money/25,plat/10",,granite,metal,2400,74,50,3,100,400,0,,cooking/4,1,Slash,"1,14,5,1",40,,,,,,,"noDrop,noShop",,,,,主に調理に用いられる短剣だ。,主要用于烹饪的短剑。
YarCraft_dagger_hocho_metal_q3,包丁 神器,,振り,m,菜刀 神器,把,,dagger,,100,,obj_S EQ,1001,,,,,100,,,anvil,"ingot,resin,string,money/25,plat/10",,iron,metal,2400,74,50,3,100,400,0,,cooking/4,1,Slash,"1,14,5,1",40,,,,,,,"noDrop,noShop",,,,,主に調理に用いられる短剣だ。,主要用于烹饪的短剑。
YarCraft_dagger_hocho_cloth_q3,包丁 神器,,振り,m,菜刀 神器,把,,dagger,,100,,obj_S EQ,1001,,,,,100,,,loom,"texture,resin,string,money/25,plat/10",,cotton,leather,2400,74,50,3,100,400,0,,cooking/4,1,Slash,"1,14,5,1",40,,,,,,,"noDrop,noShop",,,,,主に調理に用いられる短剣だ。,主要用于烹饪的短剑。
YarCraft_dagger_ninto_wood,忍刀,,振り,m,忍刀,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_wood,"log/2,resin,string,money/6",,oak,metal,500,16,1000,0,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_stone,忍刀,,振り,m,忍刀,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_stone,"rock/2,resin,string,money/6",,granite,metal,500,16,1000,0,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_metal,忍刀,,振り,m,忍刀,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,anvil,"ingot/2,resin,string,money/6",,iron,metal,500,16,1000,0,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_cloth,忍刀,,振り,m,忍刀,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,loom,"texture/2,resin,string,money/6",,cotton,leather,500,16,1000,0,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_wood_q1,忍刀 高品質,,振り,m,忍刀 优质品,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat",,oak,metal,500,26,1000,1,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_stone_q1,忍刀 高品質,,振り,m,忍刀 优质品,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat",,granite,metal,500,26,1000,1,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_metal_q1,忍刀 高品質,,振り,m,忍刀 优质品,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat",,iron,metal,500,26,1000,1,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_cloth_q1,忍刀 高品質,,振り,m,忍刀 优质品,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,loom,"texture/2,resin,string,money/6,plat",,cotton,leather,500,26,1000,1,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_wood_q2,忍刀 奇跡,,振り,m,忍刀 奇迹,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat/5",,oak,metal,500,46,1000,2,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_stone_q2,忍刀 奇跡,,振り,m,忍刀 奇迹,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat/5",,granite,metal,500,46,1000,2,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_metal_q2,忍刀 奇跡,,振り,m,忍刀 奇迹,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat/5",,iron,metal,500,46,1000,2,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_cloth_q2,忍刀 奇跡,,振り,m,忍刀 奇迹,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,loom,"texture/2,resin,string,money/6,plat/5",,cotton,leather,500,46,1000,2,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_wood_q3,忍刀 神器,,振り,m,忍刀 神器,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat/10",,oak,metal,500,66,1000,3,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_stone_q3,忍刀 神器,,振り,m,忍刀 神器,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat/10",,granite,metal,500,66,1000,3,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_metal_q3,忍刀 神器,,振り,m,忍刀 神器,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat/10",,iron,metal,500,66,1000,3,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_ninto_cloth_q3,忍刀 神器,,振り,m,忍刀 神器,把,,dagger,,100,,obj_S EQ,911,,,,,100,,,loom,"texture/2,resin,string,money/6,plat/10",,cotton,leather,500,66,1000,3,100,700,0,,,1,Slash,"4,4,6,5",20,"1,0",,,,,,"noDrop,noShop",,,,,特殊な集団が用いる短剣だ。,特殊团体使用的短剑。
YarCraft_dagger_pirate_wood,海賊刀,,振り,m,海贼刀,把,,dagger,,100,,obj_S EQ,907,,,,,100,,*,factory_wood,"log/2,resin,string,money/6",,oak,metal,500,8,1000,0,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_stone,海賊刀,,振り,m,海贼刀,把,,dagger,,100,,obj_S EQ,907,,,,,100,,*,factory_stone,"rock/2,resin,string,money/6",,granite,metal,500,8,1000,0,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_metal,海賊刀,,振り,m,海贼刀,把,,dagger,,100,,obj_S EQ,907,,,,,100,,*,anvil,"ingot/2,resin,string,money/6",,iron,metal,500,8,1000,0,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_cloth,海賊刀,,振り,m,海贼刀,把,,dagger,,100,,obj_S EQ,907,,,,,100,,*,loom,"texture/2,resin,string,money/6",,cotton,leather,500,8,1000,0,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_wood_q1,海賊刀 高品質,,振り,m,海贼刀 优质品,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat",,oak,metal,500,18,1000,1,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_stone_q1,海賊刀 高品質,,振り,m,海贼刀 优质品,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat",,granite,metal,500,18,1000,1,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_metal_q1,海賊刀 高品質,,振り,m,海贼刀 优质品,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat",,iron,metal,500,18,1000,1,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_cloth_q1,海賊刀 高品質,,振り,m,海贼刀 优质品,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,loom,"texture/2,resin,string,money/6,plat",,cotton,leather,500,18,1000,1,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_wood_q2,海賊刀 奇跡,,振り,m,海贼刀 奇迹,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat/5",,oak,metal,500,38,1000,2,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_stone_q2,海賊刀 奇跡,,振り,m,海贼刀 奇迹,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat/5",,granite,metal,500,38,1000,2,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_metal_q2,海賊刀 奇跡,,振り,m,海贼刀 奇迹,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat/5",,iron,metal,500,38,1000,2,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_cloth_q2,海賊刀 奇跡,,振り,m,海贼刀 奇迹,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,loom,"texture/2,resin,string,money/6,plat/5",,cotton,leather,500,38,1000,2,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_wood_q3,海賊刀 神器,,振り,m,海贼刀 神器,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat/10",,oak,metal,500,58,1000,3,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_stone_q3,海賊刀 神器,,振り,m,海贼刀 神器,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat/10",,granite,metal,500,58,1000,3,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_metal_q3,海賊刀 神器,,振り,m,海贼刀 神器,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat/10",,iron,metal,500,58,1000,3,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_pirate_cloth_q3,海賊刀 神器,,振り,m,海贼刀 神器,把,,dagger,,100,,obj_S EQ,907,,,,,100,,,loom,"texture/2,resin,string,money/6,plat/10",,cotton,leather,500,58,1000,3,100,900,0,,,1,Slash,"3,5,7,3",15,"2,0",,,,,,"noDrop,noShop",,,,,刃が湾曲した短剣だ。,有弯曲刀刃的短剑。
YarCraft_dagger_wood,短剣,,振り,m,短剑,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,*,factory_wood,"log/2,resin,string,money/6",,oak,metal,500,1,1000,0,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_stone,短剣,,振り,m,短剑,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,*,factory_stone,"rock/2,resin,string,money/6",,granite,metal,500,1,1000,0,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_metal,短剣,,振り,m,短剑,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,*,anvil,"ingot/2,resin,string,money/6",,iron,metal,500,1,1000,0,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_cloth,短剣,,振り,m,短剑,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,*,loom,"texture/2,resin,string,money/6",,cotton,leather,500,1,1000,0,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_wood_q1,短剣 高品質,,振り,m,短剑 优质品,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat",,oak,metal,500,11,1000,1,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_stone_q1,短剣 高品質,,振り,m,短剑 优质品,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat",,granite,metal,500,11,1000,1,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_metal_q1,短剣 高品質,,振り,m,短剑 优质品,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat",,iron,metal,500,11,1000,1,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_cloth_q1,短剣 高品質,,振り,m,短剑 优质品,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,loom,"texture/2,resin,string,money/6,plat",,cotton,leather,500,11,1000,1,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_wood_q2,短剣 奇跡,,振り,m,短剑 奇迹,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat/5",,oak,metal,500,31,1000,2,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_stone_q2,短剣 奇跡,,振り,m,短剑 奇迹,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat/5",,granite,metal,500,31,1000,2,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_metal_q2,短剣 奇跡,,振り,m,短剑 奇迹,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat/5",,iron,metal,500,31,1000,2,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_cloth_q2,短剣 奇跡,,振り,m,短剑 奇迹,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,loom,"texture/2,resin,string,money/6,plat/5",,cotton,leather,500,31,1000,2,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_wood_q3,短剣 神器,,振り,m,短剑 神器,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,factory_wood,"log/2,resin,string,money/6,plat/10",,oak,metal,500,51,1000,3,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_stone_q3,短剣 神器,,振り,m,短剑 神器,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,factory_stone,"rock/2,resin,string,money/6,plat/10",,granite,metal,500,51,1000,3,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_metal_q3,短剣 神器,,振り,m,短剑 神器,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,anvil,"ingot/2,resin,string,money/6,plat/10",,iron,metal,500,51,1000,3,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_dagger_cloth_q3,短剣 神器,,振り,m,短剑 神器,把,,dagger,,100,,obj_S EQ,1026,,,,,100,,,loom,"texture/2,resin,string,money/6,plat/10",,cotton,leather,500,51,1000,3,100,600,0,,,1,Slash,"2,6,9,4",15,"4,0",,,,,,"noDrop,noShop",,,,,小型の剣だ。,这是小型的剑。
YarCraft_sword_claymore_wood,大剣,,振り,m,大剑,把,,sword,,100,,obj_S EQ,910,,,,,100,,*,factory_wood,"log/9,resin/5,string/3,money/6",,oak,metal,500,9,1000,0,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_stone,大剣,,振り,m,大剑,把,,sword,,100,,obj_S EQ,910,,,,,100,,*,factory_stone,"rock/9,resin/5,string/3,money/6",,granite,metal,500,9,1000,0,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_metal,大剣,,振り,m,大剑,把,,sword,,100,,obj_S EQ,910,,,,,100,,*,anvil,"ingot/9,resin/5,string/3,money/6",,iron,metal,500,9,1000,0,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_cloth,大剣,,振り,m,大剑,把,,sword,,100,,obj_S EQ,910,,,,,100,,*,loom,"texture/9,resin/5,string/3,money/6",,cotton,leather,500,9,1000,0,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_wood_q1,大剣 高品質,,振り,m,大剑 优质品,把,,sword,,100,,obj_S EQ,910,,,,,100,,,factory_wood,"log/9,resin/5,string/3,money/6,plat",,oak,metal,500,19,1000,1,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_stone_q1,大剣 高品質,,振り,m,大剑 优质品,把,,sword,,100,,obj_S EQ,910,,,,,100,,,factory_stone,"rock/9,resin/5,string/3,money/6,plat",,granite,metal,500,19,1000,1,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_metal_q1,大剣 高品質,,振り,m,大剑 优质品,把,,sword,,100,,obj_S EQ,910,,,,,100,,,anvil,"ingot/9,resin/5,string/3,money/6,plat",,iron,metal,500,19,1000,1,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_cloth_q1,大剣 高品質,,振り,m,大剑 优质品,把,,sword,,100,,obj_S EQ,910,,,,,100,,,loom,"texture/9,resin/5,string/3,money/6,plat",,cotton,leather,500,19,1000,1,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_wood_q2,大剣 奇跡,,振り,m,大剑 奇迹,把,,sword,,100,,obj_S EQ,910,,,,,100,,,factory_wood,"log/9,resin/5,string/3,money/6,plat/5",,oak,metal,500,39,1000,2,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
YarCraft_sword_claymore_stone_q2,大剣 奇跡,,振り,m,大剑 奇迹,把,,sword,,100,,obj_S EQ,910,,,,,100,,,factory_stone,"rock/9,resin/5,string/3,money/6,plat/5",,granite,metal,500,39,1000,2,100,4000,0,,,1,Slash,"3,7,1,8",,,,,,,,"noDrop,noShop",,,,,重量感ある剣だ。,一柄有重量感的剑。
